"SCHOOLID","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
4,1,0.9414,19.897,116,0,1,12,0.8062,1,620.416,5
4,1,0.9414,19.897,117,1,1,14,-0.2986,1,549.4547,5
4,1,0.9414,19.897,118,0,1,16,-0.2986,0,543.9243,5
4,1,0.9414,19.897,119,1,1,16,0.2887,1,522.114,5
4,1,0.9414,19.897,120,1,1,16,1.1543,1,457.618,5
4,1,0.9414,19.897,121,0,1,12,-0.9481,1,438.8456,5
4,1,0.9414,19.897,122,0,0,12,-1.4025,0,459.0201,5
4,1,0.9414,19.897,123,0,1,14,-1.2513,1,509.7289,5
4,1,0.9414,19.897,124,0,1,14,1.6531,1,524.0614,5
4,1,0.9414,19.897,125,0,1,12,-0.7935,1,507.3921,5
4,1,0.9414,19.897,126,1,1,16,0.0766,1,542.7559,5
4,1,0.9414,19.897,127,0,1,16,-0.6348,1,364.7687,5
4,1,0.9414,19.897,128,0,1,16,0.0766,1,590.8163,5
4,1,0.9414,19.897,129,0,1,16,-0.7935,0,504.1985,5
4,1,0.9414,19.897,130,0,1,16,-0.1168,1,642.0704,5
4,1,0.9414,19.897,131,0,1,14,-1.1003,1,514.4026,5
4,1,0.9414,19.897,132,0,1,12,0.0766,1,603.1235,5
4,1,0.9414,19.897,133,1,1,16,-1.2513,1,350.1246,5
4,1,0.9414,19.897,134,0,1,12,-0.2986,1,494.0723,5
4,1,0.9414,19.897,135,1,1,16,-0.4704,1,455.1254,5
4,1,0.9414,19.897,136,1,1,14,-1.2513,1,521.3351,5
4,1,0.9414,19.897,137,0,1,16,1.6531,1,566.8251,5
4,1,0.9414,19.897,138,0,1,16,-0.6348,1,501.4722,5
4,1,0.9414,19.897,139,0,0,9,-0.6348,0,547.04,5
4,1,0.9414,19.897,140,1,1,14,-0.1168,1,405.2734,5
4,1,0.9414,19.897,141,0,1,16,0.527,1,622.7528,5
4,1,0.9414,19.897,142,1,1,12,1.1543,1,516.6615,5
4,1,0.9414,19.897,143,0,1,16,2.6722,1,592.2963,5
4,1,0.9414,19.897,144,1,1,14,-0.7935,1,359.7056,5
5,1,-1.0568,10.885,145,0,1,12,-0.4704,1,400.2103,5
5,1,-1.0568,10.885,146,1,1,12,-0.1168,1,538.4717,5
5,1,-1.0568,10.885,147,0,1,14,0.8062,1,565.3451,5
5,1,-1.0568,10.885,148,1,1,12,-0.2986,1,635.06,5
5,1,-1.0568,10.885,149,1,1,12,0.527,1,512.2994,5
5,1,-1.0568,10.885,150,0,1,14,-0.1168,1,385.0989,5
5,1,-1.0568,10.885,151,1,1,16,0.0766,1,437.2877,5
5,1,-1.0568,10.885,152,0,1,14,0.2887,1,436.4309,5
5,1,-1.0568,10.885,153,1,1,16,-0.2986,1,349.1899,5
5,1,-1.0568,10.885,154,0,1,16,0.0766,1,553.5831,5
5,1,-1.0568,10.885,155,0,1,16,0.527,1,630.7758,5
5,1,-1.0568,10.885,156,0,1,12,-0.1168,1,639.1105,5
5,1,-1.0568,10.885,157,0,1,16,0.527,1,624.9338,5
5,1,-1.0568,10.885,158,0,1,16,-0.1168,1,419.2943,5
5,1,-1.0568,10.885,159,1,1,12,1.1543,1,378.1664,5
5,1,-1.0568,10.885,160,1,1,16,1.6531,1,568.1492,5
5,1,-1.0568,10.885,161,1,1,16,0.527,1,529.1245,5
5,1,-1.0568,10.885,162,1,1,14,-0.1168,1,431.7573,5
5,1,-1.0568,10.885,163,0,1,12,0.527,1,466.1863,5
5,1,-1.0568,10.885,164,1,1,16,1.6531,1,491.1123,5
5,1,-1.0568,10.885,165,0,1,16,0.527,1,377.5432,5
5,1,-1.0568,10.885,166,0,1,12,0.0766,1,569.6292,5
5,1,-1.0568,10.885,167,0,1,14,0.527,1,608.654,5
5,1,-1.0568,10.885,168,0,1,16,-0.4704,1,505.7563,5
5,1,-1.0568,10.885,169,1,1,16,-0.9481,1,436.0414,5
5,1,-1.0568,10.885,170,0,1,16,1.6531,1,629.2179,5
5,1,-1.0568,10.885,171,0,1,16,-0.2986,1,408.5449,5
5,1,-1.0568,10.885,172,0,1,12,-0.7935,1,553.2715,5
5,1,-1.0568,10.885,173,0,1,12,-0.7935,1,427.8626,5
5,1,-1.0568,10.885,174,1,1,16,0.0766,1,427.0837,5
5,1,-1.0568,10.885,175,1,1,16,0.527,1,560.282,5
5,1,-1.0568,10.885,176,0,1,16,-0.6348,1,462.1358,5
5,1,-1.0568,10.885,177,1,1,16,-0.2986,1,463.3043,5
5,1,-1.0568,10.885,178,1,1,12,-1.1003,1,523.8277,5
5,1,-1.0568,10.885,179,1,1,12,-1.5564,1,489.3987,5
5,1,-1.0568,10.885,180,0,1,16,0.8062,1,653.0534,5
5,1,-1.0568,10.885,181,1,1,14,-1.2513,1,412.2838,5
5,1,-1.0568,10.885,182,1,1,12,-0.7935,1,560.6714,5
6,1,0.4649,28.343,183,0,1,12,0.8062,1,478.4935,5
6,1,0.4649,28.343,184,0,1,16,0.2887,1,443.5971,5
6,1,0.4649,28.343,185,1,1,12,-0.2487,1,385.4105,5
6,1,0.4649,28.343,186,1,1,14,-0.9481,1,532.2402,5
6,1,0.4649,28.343,187,1,1,9,-1.123,1,356.5898,5
6,1,0.4649,28.343,188,0,1,12,-0.9481,1,446.9466,5
6,1,0.4649,28.343,189,1,1,14,1.6531,1,478.883,5
6,1,0.4649,28.343,190,1,1,16,-0.6348,1,533.876,5
6,1,0.4649,28.343,191,1,1,16,-0.4704,1,314.2156,5
6,1,0.4649,28.343,192,0,1,12,-0.1168,1,501.3943,5
6,1,0.4649,28.343,193,1,1,12,-0.2986,1,477.0914,5
6,1,0.4649,28.343,194,1,1,14,-0.4704,1,460.578,5
6,1,0.4649,28.343,195,1,1,14,-0.9481,1,550.1558,5
6,1,0.4649,28.343,196,0,1,16,-0.9786,1,538.0044,5
6,1,0.4649,28.343,197,0,1,16,-0.2986,1,512.9226,5
6,1,0.4649,28.343,198,0,1,14,-0.7935,1,410.0249,5
6,1,0.4649,28.343,199,1,1,16,0.2887,1,421.6311,5
6,1,0.4649,28.343,200,0,1,12,0.0766,1,506.5353,5
6,1,0.4649,28.343,201,1,1,12,-0.9481,1,321.9271,5
6,1,0.4649,28.343,202,0,1,14,2.6722,1,374.5054,5
6,1,0.4649,28.343,203,1,1,12,-0.9481,1,397.484,5
6,1,0.4649,28.343,204,0,1,14,-1.7137,1,477.0136,5
6,1,0.4649,28.343,205,1,1,12,-1.1003,1,266.6225,5
6,1,0.4649,28.343,206,1,1,12,-0.4704,1,528.3455,5
6,1,0.4649,28.343,207,1,1,12,-0.9481,1,410.3365,5
6,1,0.4649,28.343,208,1,1,12,0.527,1,505.9121,5
6,1,0.4649,28.343,209,1,1,14,0.527,1,452.7886,5
6,1,0.4649,28.343,210,0,1,14,0.2887,1,518.2972,5
6,1,0.4649,28.343,211,0,1,14,-0.6348,1,430.1994,5
6,1,0.4649,28.343,212,1,1,12,-0.7211,1,384.2421,5
6,1,0.4649,28.343,213,1,1,12,0.2069,1,194.1813,5
6,1,0.4649,28.343,214,0,1,14,-0.6348,1,571.3429,5
6,1,0.4649,28.343,215,1,1,14,0.527,1,386.5789,5
6,1,0.4649,28.343,216,0,1,12,-1.2513,1,369.0528,5
6,1,0.4649,28.343,217,1,1,14,0.0766,1,449.6728,5
7,1,0.166,17.5,218,0,1,12,0.0766,1,418.8269,5
7,1,0.166,17.5,219,0,1,16,0.2887,1,604.6814,5
7,1,0.166,17.5,220,0,1,12,0.2887,0,461.3569,5
7,1,0.166,17.5,221,1,1,12,-0.6348,1,416.9575,5
7,1,0.166,17.5,222,1,1,16,1.1543,1,394.5241,5
7,1,0.166,17.5,223,0,1,16,0.527,1,483.9461,5
7,1,0.166,17.5,224,1,1,12,-0.7935,1,412.2838,5
7,1,0.166,17.5,225,1,1,12,0.527,1,555.2189,5
7,1,0.166,17.5,226,0,1,14,-0.2986,1,447.7255,5
7,1,0.166,17.5,227,0,1,12,-0.1168,1,343.8152,5
7,1,0.166,17.5,228,0,1,12,-0.6348,1,389.7726,5
7,1,0.166,17.5,229,1,1,12,-1.1003,1,377.3874,5
7,1,0.166,17.5,230,1,1,16,0.0766,1,350.7478,5
7,1,0.166,17.5,231,0,1,14,1.6531,1,393.9788,5
7,1,0.166,17.5,232,1,1,16,0.527,1,525.2298,5
7,1,0.166,17.5,233,0,1,14,-0.1168,1,337.1164,5
7,1,0.166,17.5,234,0,1,16,1.1543,1,465.2516,5
7,1,0.166,17.5,235,0,1,16,1.1543,1,453.1781,5
7,1,0.166,17.5,236,0,1,16,-0.1168,1,311.9567,5
7,1,0.166,17.5,237,0,1,16,1.1543,1,406.0523,5
7,1,0.166,17.5,238,0,1,12,-0.6348,1,400.7556,5
7,1,0.166,17.5,239,0,1,16,0.2887,1,547.04,5
7,1,0.166,17.5,240,0,1,14,-0.1168,1,325.4323,5
7,1,0.166,17.5,241,1,1,16,0.0766,1,455.1254,5
7,1,0.166,17.5,242,0,1,16,0.2887,1,450.5297,5
7,1,0.166,17.5,243,0,1,12,-0.1168,1,652.9755,5
7,1,0.166,17.5,244,0,1,16,-1.5564,1,402.1577,5
8,1,0.9414,10.13,245,1,1,16,0.0766,1,516.6615,5
8,1,0.9414,10.13,246,1,1,16,1.6531,1,495.6302,5
8,1,0.9414,10.13,247,0,1,16,-1.1003,1,398.3409,5
8,1,0.9414,10.13,248,0,1,12,1.1543,1,433.3152,5
8,1,0.9414,10.13,249,0,1,9,-0.2986,0,517.0509,5
8,1,0.9414,10.13,250,0,1,9,-0.9481,1,372.7138,5
8,1,0.9414,10.13,251,0,1,12,-0.4704,1,396.7051,5
8,1,0.9414,10.13,252,1,1,12,0.0766,1,498.0449,5
8,1,0.9414,10.13,253,0,1,12,0.8062,0,411.6607,5
8,1,0.9414,10.13,254,0,1,12,0.527,1,487.8408,5
8,1,0.9414,10.13,255,1,1,12,-0.7935,1,597.7489,5
8,1,0.9414,10.13,256,1,1,14,-1.2513,1,423.5784,5
8,1,0.9414,10.13,257,1,1,16,0.0766,1,430.9783,5
8,1,0.9414,10.13,258,0,1,16,0.527,1,524.5287,5
8,1,0.9414,10.13,259,1,0,12,0.8062,0,563.7093,5
8,1,0.9414,10.13,260,0,1,16,0.4318,1,521.7246,5
8,1,0.9414,10.13,261,1,1,16,1.6531,1,554.0505,5
8,1,0.9414,10.13,262,1,1,16,0.527,1,487.8408,5
8,1,0.9414,10.13,263,1,1,16,-1.2513,1,405.6629,5
8,1,0.9414,10.13,264,0,1,16,0.2887,1,476.9357,5
8,1,0.9414,10.13,265,0,1,16,-0.1168,1,387.3578,5
8,1,0.9414,10.13,266,1,1,12,-0.2229,1,550.9347,5
8,1,0.9414,10.13,267,0,1,16,-0.0023,1,574.3029,5
8,1,0.9414,10.13,268,0,1,12,0.8062,1,573.6797,5
8,1,0.9414,10.13,269,1,1,12,-0.6348,1,422.41,5
8,1,0.9414,10.13,270,1,1,12,0.2887,1,420.1511,5
8,1,0.9414,10.13,271,1,1,16,0.8062,1,419.2943,5
8,1,0.9414,10.13,272,0,1,12,0.8062,1,575.4713,5
8,1,0.9414,10.13,273,1,1,12,-0.1168,1,528.3455,5
8,1,0.9414,10.13,274,0,1,16,0.8062,1,432.0689,5
8,1,0.9414,10.13,275,0,1,14,-0.4704,1,425.9153,5
8,1,0.9414,10.13,276,1,1,16,1.1543,1,502.7964,5
8,1,0.9414,10.13,277,0,0,12,0.527,0,570.4861,5
8,1,0.9414,10.13,278,1,0,9,0.2887,0,398.263,5
8,1,0.9414,10.13,279,1,1,16,-0.2986,1,618.8581,5
8,1,0.9414,10.13,280,1,1,16,0.2887,1,502.6406,5
8,1,0.9414,10.13,281,0,1,12,0.527,1,423.189,5
9,1,0.166,14.589,282,1,1,14,-0.2986,1,408.3892,5
9,1,0.166,14.589,283,0,1,16,0.527,1,446.5571,5
9,1,0.166,14.589,284,0,1,14,-0.1168,1,297.079,5
9,1,0.166,14.589,285,0,1,12,0.7979,1,541.5875,5
9,1,0.166,14.589,286,1,1,14,-0.6348,1,499.5248,5
9,1,0.166,14.589,287,1,1,16,-0.6348,1,480.8303,5
9,1,0.166,14.589,288,0,1,12,0.5472,1,356.9793,5
9,1,0.166,14.589,289,1,1,12,0.527,1,501.8617,5
9,1,0.166,14.589,290,0,1,16,-0.7935,1,542.7559,5
9,1,0.166,14.589,291,0,1,12,0.0766,1,543.2232,5
9,1,0.166,14.589,292,0,1,16,0.527,1,437.2098,5
9,1,0.166,14.589,293,0,1,16,-0.1168,1,525.2298,5
9,1,0.166,14.589,294,1,1,16,-0.1168,1,603.9804,5
9,1,0.166,14.589,295,1,1,16,1.6531,1,503.4195,5
9,1,0.166,14.589,296,0,1,14,-0.4704,1,439.8582,5
9,1,0.166,14.589,297,0,1,16,-0.1168,1,410.8818,5
9,1,0.166,14.589,298,1,1,12,-0.0403,1,421.2416,5
9,1,0.166,14.589,299,1,1,14,0.527,1,341.4784,5
9,1,0.166,14.589,300,1,1,16,0.527,1,553.4273,5
9,1,0.166,14.589,301,0,1,16,1.1543,1,492.047,5
9,1,0.166,14.589,302,0,1,14,1.6531,1,547.1958,5
9,1,0.166,14.589,303,0,1,12,0.0766,1,385.8,5
9,1,0.166,14.589,304,0,1,16,-0.6348,1,455.2812,5
9,1,0.166,14.589,305,1,1,16,0.527,1,544.7032,5
9,1,0.166,14.589,306,0,1,12,-0.2986,1,382.0611,5
9,1,0.166,14.589,307,1,1,16,0.0766,1,404.4945,5
9,1,0.166,14.589,308,0,1,16,-1.1003,1,465.6411,5
9,1,0.166,14.589,309,1,1,12,-0.7935,1,547.04,5
9,1,0.166,14.589,310,0,1,12,0.2887,1,566.0461,5
9,1,0.166,14.589,311,0,1,12,-0.4704,1,345.2952,5
9,1,0.166,14.589,312,0,0,16,1.6531,1,413.0628,5
9,1,0.166,14.589,313,0,1,16,0.0766,1,474.6767,5
10,1,-0.249,16.101,314,1,1,12,0.527,1,518.9983,5
10,1,-0.249,16.101,315,1,1,16,0.8062,1,617.1444,5
10,1,-0.249,16.101,316,0,1,12,0.527,1,458.3191,5
10,1,-0.249,16.101,317,0,1,16,0.3764,1,537.8486,5
10,1,-0.249,16.101,318,0,1,12,0.2887,1,292.7169,5
10,1,-0.249,16.101,319,0,1,12,-0.7935,1,562.7746,5
10,1,-0.249,16.101,320,1,1,16,0.553,1,507.6258,5
10,1,-0.249,16.101,321,1,1,16,0.8062,1,591.5953,5
10,1,-0.249,16.101,322,0,1,12,-0.7935,1,392.1094,5
10,1,-0.249,16.101,323,0,1,16,-0.4704,1,515.1036,5
10,1,-0.249,16.101,324,0,1,16,-0.4704,1,557.9452,5
10,1,-0.249,16.101,325,0,1,12,-0.6348,1,434.4836,5
10,1,-0.249,16.101,326,0,1,16,0.2887,1,501.3943,5
10,1,-0.249,16.101,327,1,1,16,-0.2986,1,469.3021,5
10,1,-0.249,16.101,328,0,1,12,-0.6348,1,546.6506,5
10,1,-0.249,16.101,329,1,1,14,-0.2986,1,431.0562,5
10,1,-0.249,16.101,330,1,1,12,0.0766,1,579.2881,5
10,1,-0.249,16.101,331,1,1,12,0.8959,1,441.1045,5
10,1,-0.249,16.101,332,0,1,16,0.0766,1,572.2776,5
10,1,-0.249,16.101,333,0,1,12,-1.877,1,375.8296,5
10,1,-0.249,16.101,334,0,1,12,-0.4704,1,329.7944,5
10,1,-0.249,16.101,335,0,1,14,-0.9481,1,618.0012,5
10,1,-0.249,16.101,336,1,1,16,0.0766,1,556.5431,5
10,1,-0.249,16.101,337,1,1,12,0.527,1,457.0728,5
10,1,-0.249,16.101,338,1,1,12,-1.7137,1,497.2659,5
10,1,-0.249,16.101,339,1,1,12,0.527,1,422.7995,5
10,1,-0.249,16.101,340,0,1,12,-0.1168,1,636.6957,5
10,1,-0.249,16.101,341,0,1,12,-1.2513,1,531.4613,5
10,1,-0.249,16.101,342,1,1,14,-1.1003,1,550.9347,5
10,1,-0.249,16.101,343,0,0,16,-0.7935,0,377.2317,5
10,1,-0.249,16.101,344,0,1,12,-0.4704,1,508.4826,5
10,1,-0.249,16.101,345,1,1,16,-1.1003,1,545.4822,5
10,1,-0.249,16.101,346,0,1,14,0.0766,1,533.0192,5
10,1,-0.249,16.101,347,0,1,16,0.0766,1,452.7886,5
10,1,-0.249,16.101,348,0,1,14,0.527,1,592.9974,5
11,1,-1.0568,10.8418,349,0,1,12,-0.9481,1,487.0618,5
11,1,-1.0568,10.8418,350,0,1,14,0.527,1,403.8713,5
11,1,-1.0568,10.8418,351,1,1,12,-0.9481,1,353.9414,5
11,1,-1.0568,10.8418,352,1,1,16,0.2887,1,529.2024,5
11,1,-1.0568,10.8418,353,0,1,16,0.0391,1,346.931,5
11,1,-1.0568,10.8418,354,1,1,14,-2.0486,1,378.0885,5
11,1,-1.0568,10.8418,355,1,1,12,-0.9508,1,311.8009,5
11,1,-1.0568,10.8418,356,0,1,16,0.8062,1,436.5867,5
11,1,-1.0568,10.8418,357,0,1,16,1.1543,1,303.3884,5
11,1,-1.0568,10.8418,358,1,1,16,-1.1003,1,400.5998,5
11,1,-1.0568,10.8418,359,1,1,12,-1.877,1,441.494,5
11,1,-1.0568,10.8418,360,0,1,12,-0.4704,1,384.2421,5
11,1,-1.0568,10.8418,361,0,1,14,-1.877,1,455.437,5
11,1,-1.0568,10.8418,362,0,1,12,-1.2513,1,340.2321,5
11,1,-1.0568,10.8418,363,1,1,14,-1.2513,1,340.6216,5
11,1,-1.0568,10.8418,364,0,1,12,-1.4025,1,350.3583,5
11,1,-1.0568,10.8418,365,1,1,12,-0.7935,1,422.0206,5
11,1,-1.0568,10.8418,366,1,1,12,-1.2513,1,403.7155,5
11,1,-1.0568,10.8418,367,1,1,12,-1.2513,1,365.9371,5
11,1,-1.0568,10.8418,368,1,1,14,-0.6348,1,420.0732,5
11,1,-1.0568,10.8418,369,1,1,12,-1.2513,1,331.4301,5
11,1,-1.0568,10.8418,370,1,1,12,-0.4704,1,410.726,5
11,1,-1.0568,10.8418,371,1,1,14,-0.7935,1,462.5253,5
11,1,-1.0568,10.8418,372,1,1,14,-1.7137,1,389.2273,5
11,1,-1.0568,10.8418,373,1,1,12,0.0766,1,462.1358,5
11,1,-1.0568,10.8418,374,0,1,12,0.2887,1,459.3317,5
11,1,-1.0568,10.8418,375,1,1,14,-1.1003,1,397.484,5
11,1,-1.0568,10.8418,376,0,1,12,-0.1168,1,283.9149,5
11,1,-1.0568,10.8418,377,0,1,12,-0.4704,1,398.4188,5
11,1,-1.0568,10.8418,378,1,1,16,1.6531,1,457.4622,5
11,1,-1.0568,10.8418,379,1,1,12,-1.2513,1,310.243,5
11,1,-1.0568,10.8418,380,0,1,14,-0.4704,1,376.4527,5
11,1,-1.0568,10.8418,381,0,1,9,-0.2986,1,460.6559,5
11,1,-1.0568,10.8418,382,1,1,12,-1.5564,1,401.3787,5
11,1,-1.0568,10.8418,383,0,1,16,0.0766,1,382.2947,5
13,1,0.7142,14.51,419,1,1,12,-0.2986,1,430.5889,5
13,1,0.7142,14.51,420,1,1,16,1.1543,1,437.2877,5
13,1,0.7142,14.51,421,0,0,16,-0.7935,1,475.4557,5
13,1,0.7142,14.51,422,1,1,16,-1.4025,1,335.948,5
13,1,0.7142,14.51,423,1,1,16,-0.1168,0,567.604,5
13,1,0.7142,14.51,424,0,1,12,0.2887,0,458.3969,5
13,1,0.7142,14.51,425,1,1,12,-0.1168,1,345.2952,5
