"SCHOOLID","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
84000004,1,-0.1049,12.2857,84009377,0,0,12,-0.1192,1,448.265,2
84000004,1,-0.1049,12.2857,84007628,0,1,12,-1.9211,1,391.659,2
84000006,1,0.5382,13.1583,84010372,1,1,14,0.0267,1,438.968,2
84000006,1,0.5382,13.1583,84004295,1,1,12,0.2687,1,435.906,2
84000006,1,0.5382,13.1583,84006185,1,1,12,0.2197,1,349.193,2
84000006,1,0.5382,13.1583,84002734,1,1,14,-1.2107,1,575.606,2
84000006,1,0.5382,13.1583,84004783,1,0,12,-0.059,1,446.974,2
84000006,1,0.5382,13.1583,84001700,1,0,12,-1.1212,1,381.296,2
84000006,1,0.5382,13.1583,84010756,1,1,16,-0.2071,1,450.331,2
84000006,1,0.5382,13.1583,84009304,1,1,16,1.4157,1,643.507,2
